name,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xOnGoal,I_F_xGoals,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,I_F_takeaways,I_F_giveaways
Kurt Sauer,0.331,0.289,0.3,8.498000000000001,0.316,7.0,5.2,18.1,1.8,3.6
Kurtis Foster,0.5444,0.5676,0.556,34.1352,1.8891999999999998,36.76,24.48,17.48,3.12,7.16
Kurtis Gabriel,0.19,0.23399999999999999,0.20600000000000002,1.4592,0.11920000000000001,1.2,0.48,12.88,0.4,0.56
Kurtis MacDermid,0.3485,0.396,0.327,9.0405,0.53175,8.95,6.45,27.725,1.2,5.7
Kurtis McLean,0.184,0.2,0.172,1.936,0.096,2.0,0.8,2.8,0.4,0.4
Kyle Baun,0.156,0.188,0.178,1.308,0.06999999999999999,1.0,0.0,3.0,0.2,0.0
Kyle Brodziak,0.4487272727272727,0.4123636363636364,0.41727272727272724,41.270545454545456,4.259454545454545,40.09090909090909,14.545454545454545,26.363636363636363,15.745454545454546,8.145454545454545
Kyle Burroughs,0.42160000000000003,0.4328,0.39880000000000004,13.671199999999999,0.5528,13.84,12.04,45.28,3.6,4.64
Kyle Calder,0.569,0.532,0.583,23.585,2.362,22.6,6.0,14.4,5.2,7.2
Kyle Capobianco,0.3345714285714286,0.3962857142857143,0.37514285714285717,4.040571428571428,0.188,3.857142857142857,2.6857142857142855,4.3428571428571425,1.542857142857143,2.5142857142857142
Kyle Chipchura,0.379,0.3865,0.37925,16.46925,1.705,16.7,6.55,27.375,7.85,5.0
Kyle Clifford,0.4276923076923077,0.46892307692307694,0.4506153846153846,30.880307692307692,2.8386153846153843,30.615384615384617,9.876923076923077,49.784615384615385,3.8153846153846156,4.815384615384615
Kyle Connor,0.5084444444444445,0.538,0.5324444444444445,79.83022222222222,9.704888888888888,83.15555555555555,30.377777777777776,7.6,15.911111111111111,14.511111111111111
Kyle Criscuolo,0.19733333333333333,0.17133333333333337,0.202,1.472,0.15266666666666667,1.6,0.6666666666666666,2.8,0.5333333333333333,0.26666666666666666
Kyle Cumiskey,0.4345,0.47300000000000003,0.44299999999999995,10.230500000000001,0.533,10.1,5.6,6.1,6.6,4.8
Kyle Greentree,0.158,0.326,0.306,1.1800000000000002,0.068,1.2,0.4,0.4,0.0,0.0
Kyle MacLean,0.33999999999999997,0.321,0.33799999999999997,16.654,1.4140000000000001,15.2,5.6,28.6,3.6,5.8
Kyle Okposo,0.49362500000000004,0.517875,0.514125,58.088375,6.20575,58.775,25.2625,23.6875,13.8625,12.5125
Kyle Palmieri,0.45546666666666663,0.47919999999999996,0.47613333333333335,59.781200000000005,6.213466666666666,56.21333333333333,21.4,30.16,8.04,9.293333333333333
Kyle Quincey,0.4658,0.45039999999999997,0.45299999999999996,33.3586,1.662,35.1,26.68,29.88,7.1,12.28
Kyle Rau,0.3206666666666667,0.33266666666666667,0.3236666666666667,4.163666666666667,0.3846666666666667,4.2,1.4666666666666666,4.766666666666667,1.0666666666666667,0.26666666666666666
Kyle Turris,0.5115384615384615,0.5124615384615385,0.5043076923076923,47.261692307692314,4.554769230769231,47.86153846153846,22.246153846153845,11.246153846153845,9.646153846153846,10.63076923076923
Kyle Wellwood,0.624,0.6036,0.6096,28.96,3.9972,29.68,8.92,5.76,10.56,9.76
Kyle Wilson,0.51,0.5013333333333334,0.5006666666666667,6.0233333333333325,0.6806666666666666,6.133333333333334,2.6666666666666665,4.0,1.6,1.7333333333333334
Ladislav Smid,0.36075,0.35125,0.37324999999999997,13.089249999999998,0.54825,13.275,9.175,46.9,5.25,12.375
Lance Bouma,0.4137142857142857,0.3685714285714286,0.3862857142857143,23.027714285714286,2.564857142857143,21.65714285714286,6.628571428571429,49.94285714285714,4.571428571428571,4.3428571428571425
Landon Ferraro,0.26349999999999996,0.227,0.24500000000000002,8.702,0.8205,8.6,2.7,11.2,1.9,1.9
Landon Slaggert,0.36,0.331,0.32999999999999996,7.673,0.8710000000000001,7.2,2.6,7.2,2.0,1.8
Landon Wilson,0.5519999999999999,0.514,0.484,14.244,0.9540000000000001,13.6,5.6,18.8,5.6,2.0
Lane Hutson,0.35300000000000004,0.457,0.355,18.728,1.006,15.1,19.6,7.0,9.1,17.8
Lane MacDermid,0.15666666666666668,0.19666666666666668,0.19,1.3093333333333335,0.14666666666666667,1.4666666666666666,0.13333333333333333,4.4,0.13333333333333333,0.13333333333333333
Lane Pederson,0.5826666666666667,0.5519999999999999,0.568,9.181999999999999,1.0653333333333335,8.8,2.4,21.466666666666665,1.8666666666666667,1.6
Lars Eller,0.48975,0.485375,0.488875,48.735125,4.93275,47.0625,20.9625,29.0,13.125,12.85
Lasse Kukkonen,0.31999999999999995,0.35,0.376,3.026,0.128,4.0,1.6,6.0,0.8,3.2
Lassi Thomson,0.305,0.33899999999999997,0.33999999999999997,3.113,0.11600000000000002,3.8,3.6,5.0,1.2,1.4
Laurent Dauphin,0.25633333333333336,0.2826666666666667,0.26233333333333336,7.258333333333334,0.86,7.533333333333333,2.4,5.533333333333333,2.6,1.3
Lauri Korpikoski,0.4473333333333333,0.45266666666666666,0.4462222222222222,38.961555555555556,4.175777777777777,37.666666666666664,16.88888888888889,37.91111111111111,7.8,5.888888888888889
Lawrence Nycholat,0.546,0.506,0.49800000000000005,3.9580000000000006,0.19,3.6,3.6,4.4,2.8,2.4
Lawrence Pilut,0.3046666666666667,0.36933333333333335,0.3626666666666667,7.544,0.222,7.6,3.466666666666667,4.8,1.6,3.066666666666667
Lawson Crouse,0.45488888888888884,0.43222222222222223,0.43244444444444446,44.33,4.983555555555555,42.68888888888889,14.333333333333334,67.77777777777777,8.8,8.622222222222222
Lean Bergmann,0.095,0.15,0.144,2.318,0.144,2.4,0.2,6.4,0.8,0.0
Lee Stempniak,0.4763636363636364,0.4965454545454545,0.48363636363636364,51.44254545454546,5.997636363636364,52.10909090909091,24.454545454545453,31.563636363636363,13.236363636363636,11.727272727272727
Lee Sweatt,0.22799999999999998,0.192,0.18,1.7600000000000002,0.088,1.6,0.8,1.6,0.0,0.0
Lennart Petrell,0.265,0.30300000000000005,0.297,12.088,1.0,11.7,7.6,37.0,5.0,5.8
Leo Carlsson,0.45600000000000007,0.537,0.511,38.872,4.763,37.9,16.7,10.0,10.4,14.6
Leo Komarov,0.40066666666666667,0.3822222222222222,0.3608888888888889,28.35244444444444,3.4464444444444444,28.466666666666665,7.022222222222222,69.75555555555556,11.2,7.355555555555555
Leon Draisaitl,0.5394545454545455,0.5510909090909091,0.5490909090909091,79.47418181818182,10.54490909090909,76.89090909090909,27.818181818181817,16.745454545454546,23.89090909090909,31.945454545454545
Liam Foudy,0.22066666666666668,0.279,0.28099999999999997,8.400333333333332,0.8986666666666667,7.933333333333334,3.8666666666666667,5.666666666666667,2.2666666666666666,0.8666666666666667
Liam O'Brien,0.29375,0.27625,0.2665,10.39725,1.17375,10.025,4.45,36.825,1.35,2.65
Liam Ohgren,0.46699999999999997,0.475,0.48,8.103,0.637,7.2,3.8,5.2,1.2,1.6
Liam Reddox,0.45666666666666667,0.42266666666666663,0.42133333333333334,17.240666666666666,1.8079999999999998,18.0,6.4,21.333333333333332,4.533333333333333,3.3333333333333335
Lian Bichsel,0.284,0.37,0.318,8.815999999999999,0.26,9.2,11.2,38.4,0.8,6.0
Lias Andersson,0.24766666666666665,0.2733333333333333,0.2673333333333333,6.973333333333334,0.703,7.466666666666667,1.8,8.133333333333333,2.066666666666667,1.7333333333333334
Libor Hajek,0.27399999999999997,0.2752,0.2768,6.676,0.2212,7.24,3.28,6.32,1.68,4.0
Libor Sulak,0.33599999999999997,0.388,0.392,3.122,0.248,2.8,2.0,7.2,1.2,4.0
Linden Vey,0.49050000000000005,0.528,0.514,11.9545,1.3725,10.9,5.8,2.1,4.8,5.3
Linus Hogberg,0.238,0.23199999999999998,0.22800000000000004,0.7,0.02,1.2,1.2,0.0,1.2,1.6
Linus Karlsson,0.523,0.485,0.499,2.3369999999999997,0.348,2.4,1.0,2.2,0.4,0.2
Linus Klasen,0.518,0.572,0.524,1.7079999999999997,0.132,1.6,0.0,0.4,0.0,0.4
Linus Omark,0.38999999999999996,0.45,0.4473333333333333,15.564,1.4006666666666665,14.666666666666666,7.333333333333333,3.2,5.2,6.266666666666667
Linus Sandin,0.036,0.044,0.068,0.3,0.004,0.4,0.0,0.0,0.4,0.0
Logan Brown,0.447,0.4756666666666666,0.456,5.577,0.678,5.366666666666666,1.8666666666666667,3.8666666666666667,1.8,2.6
Logan Cooley,0.488,0.52,0.516,57.799,6.36,54.7,25.3,19.6,10.3,21.4
Logan Couture,0.5201333333333333,0.5249333333333333,0.5298666666666667,67.66066666666667,7.577333333333333,67.82666666666667,26.213333333333335,20.586666666666666,17.08,13.626666666666667
Logan Mailloux,0.35300000000000004,0.359,0.377,2.714,0.177,2.4,1.6,2.0,0.0,0.8
Logan Morrison,0.41600000000000004,0.404,0.398,2.912,0.33799999999999997,2.4,2.4,0.8,1.2,0.0
Logan O'Connor,0.4742857142857143,0.4488571428571429,0.4488571428571429,26.434,3.157142857142857,25.314285714285713,10.4,22.0,8.742857142857142,4.171428571428572
Logan Shaw,0.436,0.3848,0.4004,21.1888,2.0296000000000003,21.32,6.32,22.8,4.88,3.36
Logan Stankoven,0.657,0.5900000000000001,0.589,44.25,4.846,41.5,16.8,12.6,5.6,9.9
Logan Stanley,0.2732,0.3072,0.318,19.3972,0.6224,17.8,13.6,27.2,3.04,12.32
Loui Eriksson,0.48799999999999993,0.4885714285714286,0.4855714285714286,50.10028571428571,6.070285714285714,51.642857142857146,13.157142857142857,6.414285714285715,15.257142857142858,8.528571428571428
Louie Belpedio,0.153,0.22400000000000003,0.18,1.3835000000000002,0.055999999999999994,1.4,1.0,2.1,0.4,0.2
Louis Crevier,0.332,0.317,0.32999999999999996,9.238,0.282,9.0,8.1,17.2,1.4,7.4
Louis Leblanc,0.36900000000000005,0.34900000000000003,0.39,13.016,0.79,13.0,4.6,14.2,3.0,2.0
Lubomir Visnovsky,0.5671428571428572,0.5762857142857143,0.5800000000000001,37.32342857142857,2.2834285714285714,38.114285714285714,28.8,14.314285714285715,10.428571428571429,17.085714285714285
Luca Caputi,0.384,0.42733333333333334,0.4106666666666667,6.773333333333334,0.8520000000000001,6.8,2.8,5.2,1.2,0.6666666666666666
Luca Del Bel Belluz,0.409,0.278,0.29900000000000004,3.7350000000000003,0.307,4.0,1.4,0.8,0.6,1.8
Luca Sbisa,0.43169230769230765,0.4076923076923077,0.41246153846153844,16.00923076923077,0.670923076923077,16.46153846153846,15.276923076923078,33.89230769230769,3.6,8.430769230769231
Lucas Carlsson,0.40049999999999997,0.43200000000000005,0.39249999999999996,5.496,0.261,5.6,3.5,5.9,1.0,1.6
Lucas Condotta,0.27066666666666667,0.212,0.21600000000000003,1.6973333333333334,0.264,1.6,0.4,2.4,0.0,0.4
Lucas Johansen,0.27799999999999997,0.23333333333333334,0.24866666666666667,0.932,0.04,0.9333333333333333,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.26666666666666666
Lucas Lessio,0.32733333333333337,0.36000000000000004,0.36733333333333335,7.9319999999999995,0.768,8.266666666666667,2.1333333333333333,11.333333333333334,1.2666666666666666,1.3333333333333333
Lucas Raymond,0.5660000000000001,0.592,0.583,63.19,7.7415,63.65,30.2,20.7,12.9,15.55
Lucas Wallmark,0.47119999999999995,0.3996,0.40759999999999996,20.0504,2.3287999999999998,20.28,7.12,15.12,5.36,4.52
Lukas Cormier,0.43599999999999994,0.41400000000000003,0.404,1.15,0.088,1.2,1.6,0.4,0.0,0.0
Lukas Kaspar,0.54,0.526,0.522,5.568,0.508,5.6,2.0,7.2,1.2,1.2
Lukas Krajicek,0.45999999999999996,0.458,0.45599999999999996,19.938,0.9109999999999999,21.7,14.4,17.4,6.2,15.8
Lukas Radil,0.43,0.371,0.385,10.120000000000001,1.1720000000000002,10.4,3.6,9.0,3.6,2.6
Lukas Reichel,0.381,0.4495,0.43899999999999995,18.7135,2.0309999999999997,20.1,7.4,5.6,6.25,8.3
Lukas Rousek,0.317,0.309,0.29900000000000004,1.552,0.25999999999999995,1.4,0.8,1.0,0.6,0.0
Lukas Sedlak,0.391,0.488,0.40099999999999997,20.758000000000003,2.6315,19.4,6.1,27.0,3.8,3.4
Lukas Vejdemo,0.377,0.393,0.384,2.8289999999999997,0.45499999999999996,3.3,0.4,3.0,1.2,1.0
Luke Adam,0.3348,0.428,0.3592,11.8308,1.1452,11.04,4.48,5.08,2.16,1.84
Luke Evangelista,0.48933333333333334,0.538,0.536,41.064,4.324,42.8,13.866666666666667,8.133333333333333,8.533333333333333,10.266666666666667
Luke Gazdic,0.252,0.3315,0.27999999999999997,7.4030000000000005,0.6305,7.7,2.7,23.0,1.0,1.9
Luke Glendening,0.42250000000000004,0.372,0.388,31.612666666666666,3.8455,31.133333333333333,8.166666666666666,52.983333333333334,6.016666666666667,4.833333333333333
Luke Hughes,0.5246666666666667,0.5213333333333333,0.5173333333333333,31.62933333333333,1.9213333333333333,30.266666666666666,41.93333333333333,5.6,9.6,18.2
Luke Johnson,0.38,0.43066666666666664,0.44466666666666665,3.878,0.238,4.133333333333334,1.0666666666666667,8.8,1.0666666666666667,0.13333333333333333
Luke Kunin,0.40325,0.4245,0.4265,36.7805,4.10575,34.95,13.575,43.6,4.725,5.4
Luke Philp,0.29000000000000004,0.182,0.22400000000000003,0.0,0.0,0.0,0.0,1.6,0.8,0.0
Luke Richardson,0.13999999999999999,0.186,0.20599999999999996,0.0,0.0,0.0,0.4,0.8,0.0,0.8
Luke Schenn,0.41247058823529414,0.41800000000000004,0.41058823529411764,28.772705882352938,1.1167058823529412,29.905882352941177,26.8,84.55294117647058,5.905882352941177,16.011764705882353
Luke Witkowski,0.29114285714285715,0.27199999999999996,0.28285714285714286,4.176857142857143,0.31342857142857145,4.285714285714286,2.1142857142857143,16.514285714285716,0.6857142857142857,2.742857142857143
Mac Hollowell,0.27599999999999997,0.22000000000000003,0.22400000000000003,1.408,0.052000000000000005,1.6,0.4,1.2,1.2,0.4
MacGregor Sharp,0.148,0.148,0.148,2.1079999999999997,0.21600000000000003,2.4,0.4,0.8,0.0,0.0
MacKenzie Entwistle,0.352,0.376,0.3635,17.195,1.7975,15.6,6.5,40.3,5.4,4.3
MacKenzie Weegar,0.5391111111111111,0.5344444444444445,0.5411111111111111,43.82977777777778,2.2302222222222223,45.93333333333333,33.31111111111111,51.71111111111111,14.533333333333333,24.333333333333332
Mackenzie MacEachern,0.23120000000000002,0.3032,0.2784,9.8348,1.0632,11.04,1.92,15.6,2.4,1.2
Mackie Samoskevich,0.518,0.571,0.5589999999999999,26.683999999999997,2.824,22.3,9.2,22.0,1.8,8.4
Macklin Celebrini,0.476,0.584,0.5599999999999999,84.89200000000001,7.402000000000001,78.2,32.6,10.4,10.0,35.6
Madison Bowey,0.3072,0.3136,0.3096,13.4164,0.6256,13.2,8.16,14.48,2.8,9.52
Magnus Paajarvi,0.4431111111111111,0.46799999999999997,0.4662222222222222,32.900666666666666,3.0788888888888892,34.86666666666667,10.955555555555556,15.11111111111111,5.355555555555555,4.377777777777778
Maksim Mayorov,0.333,0.29300000000000004,0.3185,1.5635,0.174,1.7,0.3,2.6,0.3,0.1
Maksim Sushko,0.12,0.20800000000000002,0.16799999999999998,0.0,0.0,0.0,0.4,0.8,0.0,0.4
Maksymilian Szuber,0.32799999999999996,0.22400000000000003,0.22799999999999998,0.524,0.008,0.4,0.0,0.8,0.4,0.0
Manny Malhotra,0.38542857142857145,0.39057142857142857,0.39057142857142857,28.199714285714286,2.714571428571429,28.457142857142856,10.628571428571428,20.97142857142857,9.885714285714286,7.485714285714286
Marat Khusnutdinov,0.433,0.47000000000000003,0.483,9.994,1.035,7.5,3.0,12.2,2.0,8.0
Marc Del Gaizo,0.499,0.429,0.469,10.812999999999999,0.564,11.0,10.0,14.4,3.8,4.8
Marc Gatcomb,0.16399999999999998,0.188,0.184,7.664,0.876,7.2,4.8,34.4,1.6,2.4
Marc Johnstone,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Marc McLaughlin,0.21949999999999997,0.335,0.24,2.8760000000000003,0.34299999999999997,3.0,0.9,4.4,0.4,1.0
Marc Methot,0.438,0.4196363636363636,0.42636363636363633,20.09018181818182,0.7438181818181817,21.418181818181818,11.672727272727272,48.945454545454545,4.181818181818182,9.381818181818181
Marc Michaelis,0.356,0.344,0.352,2.368,0.36,1.2,1.6,4.8,1.2,1.2
Marc Savard,0.6006666666666667,0.5893333333333334,0.6013333333333333,44.538,4.626666666666667,46.53333333333333,16.066666666666666,5.6,10.0,12.6
Marc Staal,0.46987500000000004,0.43137499999999995,0.437125,27.146749999999997,1.503125,27.4125,19.5875,38.0,10.0625,14.3
Marc-Andre Bergeron,0.5824,0.6024,0.6,33.9244,1.9240000000000002,33.64,26.28,11.68,4.72,8.64
Marc-Andre Bourdon,0.5660000000000001,0.514,0.534,18.526,0.958,17.8,14.4,29.0,2.8,10.8
Marc-Andre Cliche,0.31533333333333335,0.29733333333333334,0.30066666666666664,16.056666666666665,1.1119999999999999,18.266666666666666,5.333333333333333,7.066666666666666,8.666666666666666,2.6666666666666665
Marc-Andre Gragnani,0.3312,0.4796,0.41960000000000003,4.7368,0.234,4.84,2.8,2.32,1.48,3.0
Marc-Antoine Pouliot,0.442,0.4265,0.4225,17.404500000000002,1.7419999999999998,17.45,5.85,8.8,3.75,4.3
Marc-Edouard Vlasic,0.47035294117647053,0.4512941176470588,0.4588235294117647,38.374352941176475,1.8301176470588236,36.16470588235294,29.83529411764706,15.505882352941176,7.0,14.694117647058823
Marcel Goc,0.46,0.4751428571428571,0.47085714285714286,39.45514285714286,3.5754285714285716,40.857142857142854,14.542857142857143,28.571428571428573,11.285714285714286,6.771428571428571
Marcel Mueller,0.2,0.21200000000000002,0.196,2.036,0.16799999999999998,2.0,0.0,2.8,0.0,0.0
Marco Kasper,0.426,0.399,0.404,23.711,3.1399999999999997,22.2,7.0,24.2,1.8,7.4
Marco Rossi,0.47400000000000003,0.47800000000000004,0.465,32.2875,3.873,29.8,10.9,8.7,5.45,7.05
Marco Scandella,0.4401428571428571,0.4372857142857143,0.42228571428571426,27.24642857142857,1.2147142857142856,28.2,22.214285714285715,23.8,7.371428571428571,11.7
Marco Sturm,0.5225,0.5125,0.5025000000000001,35.667,3.7640000000000002,36.8,9.25,15.3,5.95,4.45
Marcus Bjork,0.46399999999999997,0.48599999999999993,0.49399999999999994,13.017999999999997,0.458,13.6,7.6,18.0,0.8,5.2
Marcus Foligno,0.49542857142857144,0.48300000000000004,0.4865714285714286,29.88171428571428,3.8322857142857143,28.62857142857143,8.371428571428572,73.6,9.885714285714286,8.042857142857143
Marcus Johansson,0.49520000000000003,0.5242666666666667,0.5217333333333334,39.287600000000005,4.4444,39.346666666666664,16.56,14.133333333333333,10.586666666666666,13.053333333333333
Marcus Kruger,0.45999999999999996,0.45266666666666666,0.4315555555555556,25.291555555555554,2.3704444444444444,26.77777777777778,7.022222222222222,11.377777777777778,7.533333333333333,4.155555555555556
Marcus Pettersson,0.5122500000000001,0.46825,0.47450000000000003,31.39575,1.31625,28.425,23.45,36.2,7.45,13.45
Marcus Sorensen,0.43920000000000003,0.4232,0.44,20.292,2.4024,20.36,6.72,16.4,7.36,5.12
Marek Hrivik,0.2806666666666667,0.29733333333333334,0.2926666666666667,2.932,0.36666666666666664,2.6666666666666665,0.9333333333333333,3.8666666666666667,0.8,1.2
Marek Malik,0.484,0.434,0.43,8.32,0.742,8.8,10.0,5.6,5.6,9.6
Marek Svatos,0.47600000000000003,0.5353333333333333,0.522,33.93266666666667,3.8526666666666665,36.333333333333336,13.333333333333334,9.4,5.666666666666667,6.333333333333333
Marek Zidlicky,0.50525,0.52975,0.5287499999999999,38.87675,2.6905,39.5,29.95,29.575,6.275,16.425
Marian Gaborik,0.5418,0.5548,0.5476,62.205799999999996,7.219399999999999,62.94,21.14,12.8,7.24,10.46
Marian Hossa,0.5868888888888889,0.5697777777777778,0.5726666666666667,80.25244444444445,9.053333333333333,84.68888888888888,33.977777777777774,18.511111111111113,22.711111111111112,10.8
Marian Studenic,0.3346666666666666,0.33066666666666666,0.36266666666666664,7.011333333333334,0.8426666666666667,7.066666666666666,2.1333333333333333,5.2,1.7333333333333334,1.4666666666666666
Marin Studenic,0.42400000000000004,0.648,0.476,0.708,0.052000000000000005,0.4,0.0,1.6,0.0,0.0
Mario Bliznak,0.127,0.152,0.177,0.45199999999999996,0.086,0.4,0.2,0.4,0.4,0.0
Mario Ferraro,0.4296666666666667,0.4246666666666667,0.4276666666666667,28.741,1.4913333333333334,28.266666666666666,21.466666666666665,53.7,11.6,13.266666666666667
Mario Kempe,0.418,0.373,0.377,15.157,1.201,15.2,5.8,25.0,2.8,2.6
Mark Alt,0.1635,0.2445,0.209,1.6200000000000003,0.043,1.6,1.8,2.0,0.3,0.4
Mark Arcobello,0.445,0.5085,0.45,24.421,1.9265,24.05,9.9,21.1,6.6,6.1
Mark Barberio,0.40049999999999997,0.4375,0.41600000000000004,15.667750000000002,0.83725,15.525,13.0,7.35,3.325,7.0
Mark Bell,0.11200000000000002,0.13999999999999999,0.152,0.0,0.0,0.0,1.2,2.8,0.0,0.0
Mark Borowiecki,0.36733333333333335,0.33266666666666667,0.328,13.378166666666667,0.5305,12.216666666666667,8.016666666666667,61.03333333333333,2.033333333333333,5.433333333333334
Mark Cullen,0.20400000000000001,0.196,0.196,0.892,0.136,0.4,0.4,0.8,0.8,0.4
Mark Cundari,0.356,0.35700000000000004,0.379,2.866,0.21800000000000003,2.8,1.4,5.0,0.2,1.4
Mark Eaton,0.4336,0.3896,0.4072,14.781200000000002,0.6484000000000001,14.2,10.76,12.92,2.56,7.6
Mark Fayne,0.41714285714285715,0.4045714285714286,0.42,23.298857142857145,0.7951428571428572,24.685714285714287,19.742857142857144,21.114285714285714,4.828571428571428,10.657142857142857
Mark Fistric,0.3242857142857143,0.3251428571428572,0.33942857142857147,10.884857142857143,0.3191428571428571,9.457142857142857,7.2,54.4,3.257142857142857,5.257142857142857
Mark Flood,0.337,0.335,0.327,7.816,0.413,7.0,6.4,3.2,1.0,2.0
Mark Fraser,0.33233333333333337,0.33266666666666667,0.33399999999999996,8.17,0.28,6.9,7.2,35.86666666666667,1.8666666666666667,6.666666666666667
Mark Friedman,0.3422857142857143,0.34714285714285714,0.3368571428571429,5.859999999999999,0.32457142857142857,5.428571428571429,2.342857142857143,8.028571428571428,0.8,1.0857142857142856
Mark Giordano,0.524875,0.51425,0.514875,57.056375,2.79925,57.1125,46.4125,29.9375,13.225,17.825
Mark Jankowski,0.4188888888888889,0.4295555555555556,0.43244444444444446,22.091555555555555,2.820222222222222,20.31111111111111,8.355555555555556,8.71111111111111,7.555555555555555,5.911111111111111
Mark Kastelic,0.34500000000000003,0.3775,0.354,21.145500000000002,2.184,21.1,6.0,54.5,5.3,6.1
Mark Katic,0.524,0.514,0.496,2.694,0.06999999999999999,3.2,1.6,3.2,5.2,1.6
Mark Letestu,0.446,0.4509090909090909,0.4501818181818182,30.272909090909092,2.951636363636364,31.6,12.8,17.436363636363637,7.4363636363636365,4.509090909090909
Mark Mancari,0.437,0.46349999999999997,0.45949999999999996,8.2905,0.628,8.8,2.0,3.7,1.1,0.8
Mark McNeill,0.23700000000000002,0.229,0.24,0.172,0.052000000000000005,0.2,0.2,0.6,0.2,0.2
Mark Olver,0.5913333333333334,0.6306666666666667,0.6313333333333334,9.696,0.9673333333333335,11.2,3.7333333333333334,13.066666666666666,2.933333333333333,2.933333333333333
Mark Parrish,0.4026666666666667,0.41000000000000003,0.41133333333333333,8.986666666666668,1.1026666666666667,7.466666666666667,2.933333333333333,5.733333333333333,1.3333333333333333,2.4
Mark Popovic,0.248,0.27999999999999997,0.266,12.528,0.4619999999999999,9.6,8.8,24.0,7.2,3.6
Mark Pysyk,0.4534,0.44799999999999995,0.4522,21.3952,1.1698,21.9,11.72,20.24,7.12,10.84
Mark Recchi,0.55,0.5353333333333333,0.5333333333333333,50.72933333333334,6.588666666666668,54.8,17.2,35.8,9.866666666666667,10.533333333333333
Mark Scheifele,0.5022857142857143,0.5097142857142857,0.5062857142857142,55.18271428571428,7.793,54.628571428571426,18.485714285714284,18.9,17.514285714285716,15.271428571428572
Mark Stone,0.5404615384615385,0.5596923076923077,0.546,46.87815384615384,6.412923076923077,45.646153846153844,15.092307692307692,15.015384615384615,26.246153846153845,14.446153846153846
Mark Streit,0.5144444444444444,0.5282222222222223,0.5235555555555556,45.11244444444444,3.0028888888888887,46.888888888888886,35.733333333333334,22.511111111111113,11.466666666666667,17.88888888888889
Mark Stuart,0.43199999999999994,0.4186666666666667,0.4177777777777778,20.354666666666667,0.8062222222222223,19.622222222222224,20.466666666666665,54.86666666666667,2.6222222222222222,11.644444444444444
Mark Van Guilder,0.21200000000000002,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Dano,0.47833333333333333,0.47433333333333333,0.47866666666666663,13.940333333333335,1.4383333333333332,13.933333333333334,4.066666666666666,19.066666666666666,3.533333333333333,2.6
Markus Granlund,0.5111428571428571,0.48514285714285715,0.498,27.59,3.1925714285714286,28.142857142857142,11.0,12.4,8.314285714285715,3.942857142857143
Markus Hannikainen,0.362,0.4135,0.355,9.102500000000001,0.8275,9.4,3.3,11.7,2.6,0.5
Markus Naslund,0.716,0.6900000000000001,0.672,86.52000000000001,9.059999999999999,86.8,32.4,23.0,18.6,10.0
Markus Niemelainen,0.48100000000000004,0.445,0.45499999999999996,5.052,0.186,5.6,4.4,28.6,0.8,5.2
Markus Nutivaara,0.4663333333333333,0.46033333333333337,0.45866666666666667,20.867666666666665,1.028,22.4,11.866666666666667,15.166666666666666,3.8,5.733333333333333
Marshall Rifai,0.348,0.396,0.40199999999999997,0.64,0.008,0.4,0.0,1.6,0.0,0.0
Martin Erat,0.524,0.5217142857142858,0.5148571428571428,42.80285714285714,4.827428571428571,43.885714285714286,19.02857142857143,23.514285714285716,14.6,15.314285714285715
Martin Fehervary,0.4192,0.4004,0.38,25.116,1.3015999999999999,25.28,19.36,63.04,3.52,11.12
Martin Frk,0.374,0.44466666666666665,0.422,12.041666666666666,1.1583333333333334,11.2,5.133333333333334,9.4,0.9333333333333333,3.1333333333333333
Martin Hanzal,0.4881818181818182,0.512,0.5065454545454545,46.93090909090909,5.1899999999999995,45.92727272727273,14.145454545454545,52.43636363636364,9.709090909090909,6.909090909090909
Martin Havlat,0.50275,0.48674999999999996,0.49625,45.102999999999994,4.55575,47.625,15.4,5.35,8.325,9.2
Martin Kaut,0.395,0.4485,0.4375,6.411499999999999,0.5645,6.0,3.0,4.4,1.5,0.4
Martin Marincin,0.33885714285714286,0.362,0.3357142857142857,13.051714285714286,0.4957142857142858,11.714285714285714,14.342857142857143,8.0,4.914285714285715,10.057142857142857
Martin Necas,0.5165,0.532,0.524,52.71875,5.3175,50.125,21.05,17.975,8.5,17.875
Martin Pospisil,0.6140000000000001,0.628,0.631,42.757,4.558999999999999,40.1,16.6,95.2,7.6,13.2
Martin Skoula,0.426,0.43200000000000005,0.437,17.131,0.716,17.7,10.0,19.9,4.6,11.8
Martin St Pierre,0.4653333333333333,0.38533333333333336,0.40066666666666667,2.3493333333333335,0.27666666666666667,2.0,0.8,1.4666666666666666,0.8,0.26666666666666666
Martin St. Louis,0.5365714285714286,0.5371428571428571,0.536,82.40514285714286,9.606857142857143,80.25714285714285,27.34285714285714,8.628571428571428,23.2,22.057142857142857
Martins Karsums,0.40800000000000003,0.48,0.49400000000000005,10.144,0.976,12.0,2.8,19.6,2.8,2.4
