name,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xOnGoal,I_F_xGoals,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,I_F_takeaways,I_F_giveaways
Colton White,0.42800000000000005,0.41200000000000003,0.404,10.448,0.518,9.8,7.4,12.6,2.0,5.4
Connor Bedard,0.42,0.425,0.42,133.34,12.675,124.5,64.0,45.0,27.5,51.5
Connor Brickley,0.4466666666666667,0.4166666666666667,0.44333333333333336,27.953333333333333,2.8966666666666665,30.0,6.333333333333333,53.333333333333336,5.333333333333333,7.0
Connor Brown,0.481,0.5,0.493,80.588,8.079,77.6,28.0,20.9,25.2,19.5
Connor Bunnaman,0.42333333333333334,0.4566666666666667,0.4566666666666667,13.550000000000002,1.1866666666666668,14.0,3.3333333333333335,24.666666666666668,1.6666666666666667,1.6666666666666667
Connor Carrick,0.50625,0.48625,0.47375,30.63875,1.27125,29.0,27.0,28.25,6.625,16.25
Connor Clifton,0.4957142857142857,0.5,0.5,53.88285714285714,2.282857142857143,52.285714285714285,37.142857142857146,123.85714285714286,15.428571428571429,23.0
Connor Dewar,0.4875,0.475,0.4825,56.78,5.6325,54.25,28.5,87.5,9.75,10.25
Connor James,0.78,0.5,0.7,0.73,0.01,0.0,0.0,0.0,0.0,0.0
Connor Jones,0.43,0.52,0.48,1.45,0.03,2.0,6.0,13.0,1.0,1.0
Connor Mackey,0.39,0.48200000000000004,0.458,8.626000000000001,0.38,8.0,4.8,15.2,1.2,5.4
Connor McDavid,0.5609999999999999,0.54,0.539,161.937,18.801,162.9,46.1,47.1,54.7,47.7
Connor McMichael,0.462,0.434,0.42800000000000005,71.09,8.606,67.6,23.6,24.4,11.8,15.8
Connor Murphy,0.46166666666666667,0.4708333333333334,0.4683333333333333,67.0625,2.29,71.66666666666667,58.25,118.25,12.416666666666666,29.0
Connor Zary,0.505,0.525,0.52,74.69,8.145,71.0,38.0,25.0,11.0,27.5
Conor Allen,0.505,0.525,0.48,1.6099999999999999,0.05500000000000001,2.0,2.5,3.5,0.0,1.5
Conor Garland,0.5371428571428571,0.5214285714285715,0.5285714285714286,129.8857142857143,10.648571428571428,131.28571428571428,42.57142857142857,37.142857142857146,33.142857142857146,22.285714285714285
Conor Geekie,0.49,0.5,0.48,55.58,5.69,49.0,25.0,85.0,7.0,26.0
Conor Sheary,0.511,0.51,0.51,87.662,9.053999999999998,87.9,28.2,26.2,23.3,14.7
Conor Timmins,0.5516666666666666,0.54,0.5533333333333333,21.405,0.745,20.0,21.0,21.166666666666668,5.833333333333333,13.166666666666666
Cooper Marody,0.725,0.5900000000000001,0.615,4.17,0.375,3.5,1.0,0.0,3.0,0.0
Corban Knight,0.3675,0.44,0.4675,7.4325,0.71,7.5,2.0,10.0,2.75,0.5
Corey Elkins,0.42,0.39,0.42,3.44,0.3,5.0,1.0,2.0,1.0,0.0
Corey Locke,0.365,0.32,0.29500000000000004,4.135,0.43,4.0,1.5,0.5,0.5,0.5
Corey Perry,0.5247058823529411,0.5064705882352941,0.5052941176470588,129.33117647058825,13.425294117647057,126.3529411764706,43.94117647058823,59.529411764705884,22.176470588235293,28.294117647058822
Corey Potter,0.50375,0.51375,0.51125,14.66,0.56125,15.875,11.25,18.125,4.75,7.5
Corey Schueneman,0.48,0.49,0.5333333333333333,13.093333333333334,0.4833333333333334,11.666666666666666,6.333333333333333,6.0,2.0,5.666666666666667
Corey Tropp,0.4775,0.5025,0.4875,21.395,2.6075,22.0,7.5,59.75,6.75,5.25
Cory Conacher,0.5700000000000001,0.5171428571428571,0.5342857142857144,31.63714285714286,3.2600000000000002,33.57142857142857,10.714285714285714,20.285714285714285,7.571428571428571,6.0
Cory Emmerton,0.4875,0.5225,0.5175,31.675,2.4625,34.0,9.0,18.0,4.75,2.0
Cory Murphy,0.45499999999999996,0.485,0.48,17.92,0.7949999999999999,19.0,20.0,6.0,4.0,6.0
Cory Sarich,0.5183333333333334,0.5133333333333333,0.5066666666666667,43.37833333333333,1.4083333333333332,40.333333333333336,38.666666666666664,108.5,8.5,28.0
Cory Stillman,0.45999999999999996,0.4633333333333333,0.45,91.10666666666667,7.44,87.0,39.0,57.0,25.666666666666668,19.0
Craig Adams,0.47000000000000003,0.4685714285714285,0.4842857142857143,54.40428571428571,4.36,56.42857142857143,20.0,141.14285714285714,7.428571428571429,7.571428571428571
Craig Conroy,0.5266666666666667,0.5433333333333333,0.5433333333333333,47.78666666666666,5.153333333333333,51.333333333333336,19.333333333333332,32.666666666666664,21.333333333333332,24.666666666666668
Craig Cunningham,0.41,0.4633333333333334,0.4366666666666667,20.209999999999997,1.7233333333333334,22.333333333333332,4.0,40.0,3.0,1.0
Craig MacDonald,0.37,0.41,0.41,5.01,0.3,6.0,2.0,7.0,1.0,0.0
Craig Rivet,0.48666666666666664,0.48666666666666664,0.4766666666666666,36.56,1.7,39.0,30.0,43.333333333333336,10.333333333333334,27.0
Craig Smith,0.5278571428571429,0.5257142857142857,0.53,137.32785714285714,12.0,136.28571428571428,47.07142857142857,60.857142857142854,30.357142857142858,26.571428571428573
Craig Weller,0.35,0.4,0.4,25.03,1.2,25.0,7.0,60.0,5.0,4.0
Curtis Glencross,0.49571428571428566,0.4985714285714286,0.4957142857142857,89.74,8.555714285714286,88.85714285714286,34.57142857142857,77.28571428571429,24.142857142857142,30.428571428571427
Curtis Hamilton,0.09,0.19,0.14,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Curtis Lazar,0.48363636363636364,0.47363636363636363,0.4763636363636364,51.82181818181818,6.025454545454545,49.81818181818182,18.272727272727273,109.72727272727273,10.909090909090908,8.818181818181818
Curtis McKenzie,0.5549999999999999,0.495,0.495,32.5925,3.4525,29.75,9.75,49.0,5.5,5.75
Curtis Valk,0.3,0.5,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cutter Gauthier,0.42500000000000004,0.495,0.505,69.61,5.545,59.0,31.5,26.0,8.0,32.5
DJ King,0.35,0.405,0.4025,2.45,0.1975,3.0,0.5,10.75,1.0,0.75
Daemon Hunt,0.555,0.605,0.645,4.605,0.195,4.0,5.0,3.5,1.0,1.0
Dainius Zubrus,0.53625,0.5225,0.525,68.44875,7.34375,71.375,20.375,77.0,17.0,16.375
Dakota Joshua,0.488,0.47000000000000003,0.4800000000000001,44.104,6.715999999999999,40.6,13.0,136.8,12.6,12.8
Dakota Mermis,0.5287499999999999,0.48,0.48,9.05375,0.29624999999999996,8.625,9.25,9.375,0.5,2.25
Dale Weise,0.47000000000000003,0.46799999999999997,0.47400000000000003,50.884,5.008,53.3,16.2,94.0,12.0,9.0
Dalton Prout,0.4822222222222222,0.48000000000000004,0.4833333333333333,22.732222222222223,0.6255555555555555,24.77777777777778,21.555555555555557,53.55555555555556,3.7777777777777777,9.555555555555555
Dalton Smith,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Brunner,0.49666666666666665,0.5333333333333333,0.5166666666666667,66.87666666666667,5.53,64.66666666666667,29.333333333333332,13.333333333333334,13.0,9.333333333333334
Damien Giroux,0.36,0.21,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Damon Severson,0.4981818181818181,0.5018181818181818,0.5,81.60272727272728,4.065454545454545,81.63636363636364,57.54545454545455,56.72727272727273,21.0,45.72727272727273
Dan Boyle,0.55,0.5325,0.53625,87.2875,4.715,89.0,62.625,41.875,19.875,39.25
Dan Fritsche,0.43,0.45,0.43,50.64,4.0,48.0,18.0,54.0,4.0,8.0
Dan Girardi,0.4936363636363636,0.47818181818181815,0.4890909090909091,68.30181818181818,2.3718181818181816,70.72727272727273,54.81818181818182,141.72727272727272,18.636363636363637,34.27272727272727
Dan Hamhuis,0.49666666666666665,0.5166666666666667,0.5125000000000001,69.6775,2.7066666666666666,71.33333333333333,60.0,69.5,21.833333333333332,34.333333333333336
Dan Hinote,0.38,0.4,0.41,21.32,1.97,22.0,6.0,84.0,6.0,1.0
Dan Jancevski,0.51,0.38,0.37,2.01,0.05,3.0,2.0,4.0,0.0,0.0
Dan Lacouture,0.46,0.42,0.43,2.88,0.33,4.0,1.0,9.0,1.0,1.0
Dan Renouf,0.5575,0.5075000000000001,0.52,4.0425,0.125,5.25,1.25,7.0,0.5,1.25
Dan Sexton,0.47,0.48,0.49,71.695,5.125,75.0,14.5,29.5,10.0,11.5
Dana Tyrell,0.40199999999999997,0.404,0.40800000000000003,21.204,1.92,21.2,6.2,20.2,5.6,3.4
Dane Byers,0.5449999999999999,0.485,0.46499999999999997,4.24,0.47500000000000003,5.0,0.0,4.0,0.5,0.0
Danick Martel,0.5549999999999999,0.41500000000000004,0.44999999999999996,12.459999999999999,1.105,11.0,2.5,7.0,2.0,0.5
Daniel Alfredsson,0.5066666666666667,0.52,0.5083333333333333,91.86,8.360000000000001,93.0,40.833333333333336,40.5,35.666666666666664,28.5
Daniel Bang,0.48,0.49,0.47,13.81,1.13,13.0,5.0,12.0,3.0,0.0
Daniel Brickley,0.6799999999999999,0.47,0.475,0.65,0.01,1.0,0.5,3.0,0.0,1.0
Daniel Briere,0.4857142857142857,0.4757142857142857,0.4757142857142857,96.10142857142857,9.755714285714287,98.57142857142857,34.42857142857143,26.0,17.857142857142858,12.285714285714286
Daniel Carcillo,0.4857142857142857,0.4957142857142857,0.5028571428571429,56.181428571428576,4.86,58.285714285714285,22.857142857142858,96.42857142857143,10.142857142857142,11.571428571428571
Daniel Carr,0.49333333333333335,0.515,0.5083333333333333,26.921666666666667,2.57,25.166666666666668,9.166666666666666,16.833333333333332,6.333333333333333,4.333333333333333
Daniel Catenacci,0.41000000000000003,0.355,0.37,3.55,0.445,4.0,0.0,11.5,1.0,0.0
Daniel Cleary,0.5171428571428571,0.5357142857142857,0.53,92.17428571428572,8.78,97.71428571428571,27.142857142857142,70.71428571428571,11.428571428571429,12.714285714285714
Daniel O'Regan,0.31,0.41,0.45,3.54,0.18,4.0,0.0,1.0,2.0,0.0
Daniel Paille,0.485,0.46125,0.46625,61.18875,6.1625000000000005,61.875,17.375,53.625,15.875,12.625
Daniel Sedin,0.5269999999999999,0.547,0.538,149.621,12.608,155.0,50.5,17.7,21.2,23.3
Daniel Sprong,0.5277777777777778,0.5166666666666667,0.5288888888888889,71.10444444444445,5.435555555555555,69.11111111111111,26.88888888888889,22.666666666666668,10.0,13.0
Daniel Tjarnqvist,0.55,0.51,0.51,16.61,0.71,19.0,21.0,12.0,3.0,10.0
Daniel Walcott,0.26,0.33,0.36,0.78,0.08,1.0,0.0,7.0,1.0,0.0
Daniel Winnik,0.49400000000000005,0.49400000000000005,0.49400000000000005,92.196,7.484999999999999,94.4,31.4,66.3,24.6,14.1
Daniil Miromanov,0.5,0.52,0.51,29.585,1.41,29.25,29.75,8.75,5.25,13.75
Daniil Misyul,0.46,0.56,0.54,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Daniil Tarasov,0.62,0.51,0.53,4.51,0.28,5.0,1.0,2.0,0.0,0.0
Danil Gushchin,0.3666666666666667,0.42,0.43,9.31,0.8266666666666667,6.666666666666667,3.3333333333333335,2.0,1.0,0.0
Danil Yurtaykin,0.27,0.51,0.49,1.93,0.18,1.0,3.0,3.0,2.0,0.0
Danny Biega,0.55,0.57,0.58,8.38,0.35,7.0,11.0,26.0,1.0,7.0
Danny DeKeyser,0.476,0.47800000000000004,0.476,48.544,1.887,49.7,35.0,48.7,6.5,22.9
Danny Irmen,0.33,0.27,0.27,0.77,0.1,0.0,0.0,2.0,0.0,0.0
Danny O'Regan,0.49666666666666665,0.45,0.49,5.006666666666667,0.6633333333333333,6.0,3.0,2.6666666666666665,3.0,1.3333333333333333
Danny Syvret,0.5,0.52,0.5333333333333333,7.03,0.3333333333333333,7.333333333333333,8.333333333333334,3.6666666666666665,1.3333333333333333,4.0
Dante Fabbro,0.5142857142857143,0.5028571428571429,0.5157142857142858,60.85285714285715,1.9757142857142855,62.714285714285715,44.285714285714285,47.57142857142857,13.142857142857142,32.0
Danton Heinen,0.5111111111111111,0.5122222222222222,0.5055555555555555,81.65777777777777,9.075555555555557,81.77777777777777,33.333333333333336,50.55555555555556,24.11111111111111,19.22222222222222
Dany Heatley,0.48,0.48,0.4628571428571429,109.43285714285715,11.354285714285714,107.57142857142857,50.0,53.857142857142854,20.571428571428573,23.0
Darcy Hordichuk,0.346,0.388,0.386,20.436,1.426,21.0,6.6,80.8,5.4,4.8
Darcy Tucker,0.495,0.46499999999999997,0.475,61.599999999999994,5.955,68.0,21.0,89.0,12.0,18.5
Darnell Nurse,0.5018181818181818,0.509090909090909,0.5027272727272728,126.12454545454544,5.299090909090909,129.1818181818182,80.54545454545455,126.72727272727273,17.90909090909091,44.54545454545455
Darren Archibald,0.42333333333333334,0.4366666666666667,0.4466666666666667,15.263333333333334,1.3,14.666666666666666,4.666666666666667,39.0,2.0,1.6666666666666667
Darren Dietz,0.49,0.51,0.55,12.37,0.41,13.0,6.0,34.0,3.0,12.0
Darren Haydar,0.27,0.43,0.5,0.98,0.02,2.0,0.0,0.0,0.0,0.0
Darren Helm,0.5206666666666667,0.5186666666666667,0.5253333333333333,83.90866666666666,7.221333333333333,86.86666666666666,35.4,79.33333333333333,16.8,13.533333333333333
Darren McCarty,0.36,0.39,0.4,3.67,0.3,6.0,1.0,4.0,1.0,0.0
Darren Raddysh,0.535,0.5225,0.5225,50.555,1.79,47.5,40.25,33.5,5.5,19.0
Darroll Powe,0.42,0.455,0.45,58.86333333333334,4.946666666666666,58.0,22.833333333333332,118.33333333333333,11.5,7.0
Darryl Boyce,0.45999999999999996,0.425,0.425,28.715,2.7,25.0,16.0,53.0,8.5,13.0
Darryl Sydor,0.49,0.5,0.495,33.415,1.2349999999999999,35.5,32.0,22.5,9.0,17.0
Dave Bolland,0.455,0.4825,0.48625,53.97125,5.2125,54.875,19.125,44.5,21.25,10.0
Dave Dziurzynski,0.41000000000000003,0.385,0.38,15.375,1.3,16.5,2.5,41.5,3.0,2.0
Dave Scatchard,0.54,0.505,0.515,13.49,1.1600000000000001,14.5,3.0,12.5,3.0,2.5
David Backes,0.5392307692307692,0.53,0.5446153846153846,115.44,9.960769230769232,116.07692307692308,31.076923076923077,161.0,24.615384615384617,16.076923076923077
David Booth,0.49625,0.5175,0.50875,106.0675,9.35375,106.625,40.625,70.625,16.375,12.125
David Broll,0.38,0.43,0.43,3.01,0.34,3.0,3.0,6.0,2.0,5.0
David Clarkson,0.49625,0.485,0.485,106.475,9.38125,110.125,29.5,117.0,15.5,12.125
David Desharnais,0.49888888888888894,0.5022222222222221,0.5033333333333334,50.51888888888888,5.785555555555556,52.44444444444444,21.555555555555557,19.77777777777778,20.0,12.555555555555555
David Farrance,0.53,0.39,0.45,1.41,0.08,2.0,0.0,1.0,0.0,0.0
David Gust,0.44,0.52,0.53,6.6,1.03,7.0,3.0,2.0,1.0,1.0
David Gustafsson,0.4383333333333333,0.43999999999999995,0.44166666666666665,15.99,1.55,16.166666666666668,6.333333333333333,12.666666666666666,3.5,3.1666666666666665
David Hale,0.4466666666666666,0.47,0.45999999999999996,19.113333333333333,0.6900000000000001,20.333333333333332,14.333333333333334,47.666666666666664,6.0,12.333333333333334
David Jiricek,0.42,0.4366666666666667,0.43,17.853333333333335,0.5866666666666667,16.333333333333332,14.666666666666666,14.333333333333334,4.333333333333333,12.333333333333334
David Jones,0.48375,0.4525,0.46625,77.18,8.19375,76.5,28.125,82.25,14.875,11.875
David Kampf,0.46875,0.485,0.48625,65.74375,7.0875,67.375,23.5,50.25,22.625,15.125
David Kase,0.18000000000000002,0.41500000000000004,0.25,2.83,0.22,2.5,2.5,2.0,1.0,1.0
David Koci,0.4266666666666667,0.4166666666666667,0.4066666666666667,8.91,0.8266666666666668,9.666666666666666,3.6666666666666665,33.666666666666664,2.0,6.0
David Krejci,0.5214285714285715,0.5278571428571429,0.5235714285714286,90.75,9.698571428571428,91.0,30.857142857142858,44.57142857142857,26.285714285714285,27.142857142857142
David Laliberte,0.39,0.45,0.41,9.21,0.68,8.0,3.0,13.0,1.0,0.0
David Legwand,0.50625,0.49,0.4925,88.045,8.17375,91.25,29.625,30.125,28.375,28.375
David Liffiton,0.66,0.56,0.57,2.62,0.11,2.0,1.0,3.0,1.0,0.0
David McIntyre,0.38,0.4,0.43,5.95,0.33,6.0,3.0,8.0,1.0,1.0
David Moss,0.5271428571428571,0.5357142857142857,0.5357142857142857,103.94142857142857,8.959999999999999,103.71428571428571,39.0,82.42857142857143,14.714285714285714,14.285714285714286
David Musil,0.4,0.45,0.42,2.85,0.08,3.0,3.0,4.0,1.0,1.0
David Pastrnak,0.54,0.5481818181818182,0.5445454545454546,166.69,14.202727272727271,166.63636363636363,70.81818181818181,50.63636363636363,35.63636363636363,57.0
David Perron,0.49588235294117644,0.5088235294117647,0.5076470588235295,92.53941176470589,8.885882352941177,95.58823529411765,38.05882352941177,74.0,28.058823529411764,17.176470588235293
David Rundblad,0.4779999999999999,0.53,0.508,21.832,0.8320000000000001,21.8,21.0,16.4,4.2,12.0
David Savard,0.4785714285714286,0.45714285714285713,0.46071428571428574,68.53214285714286,2.748571428571428,69.85714285714286,43.642857142857146,92.28571428571429,10.0,26.142857142857142
David Schlemko,0.5027272727272728,0.5181818181818182,0.5181818181818182,37.42,1.4045454545454545,39.45454545454545,28.454545454545453,34.54545454545455,6.454545454545454,16.545454545454547
David Sloane,0.86,0.67,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Steckel,0.545,0.52,0.5233333333333333,55.68333333333334,5.273333333333333,56.166666666666664,21.666666666666668,81.83333333333333,15.333333333333334,14.833333333333334
David Ullstrom,0.525,0.49,0.49,30.55,3.065,30.5,12.5,24.5,5.5,3.0
David Van Der Gulik,0.635,0.605,0.63,8.535,0.7116666666666666,9.0,2.0,9.333333333333334,2.1666666666666665,1.1666666666666667
David Warsofsky,0.512,0.524,0.526,15.530000000000001,0.43,15.0,8.2,1.8,1.8,5.0
David Wolf,0.45,0.51,0.43,2.25,0.21,1.0,1.0,6.0,1.0,0.0
Davis Drewiske,0.518,0.5359999999999999,0.538,20.35,0.654,20.2,18.6,16.4,2.8,10.0
Dawson Mercer,0.5175000000000001,0.5,0.495,115.33000000000001,14.5075,113.5,47.5,27.75,28.75,38.0
Daymond Langkow,0.5675,0.5475,0.5475,74.5775,7.567500000000001,77.75,26.5,47.0,27.25,19.75
Dean Arsene,0.33,0.36,0.35,2.63,0.05,4.0,5.0,18.0,0.0,6.0
Dean Kukan,0.5316666666666666,0.505,0.515,21.243333333333332,0.9700000000000001,23.5,12.166666666666666,21.166666666666668,4.833333333333333,8.833333333333334
Dean McAmmond,0.485,0.505,0.505,61.644999999999996,6.1,61.5,24.0,22.5,28.0,19.5
Declan Carlile,0.65,0.545,0.64,2.3249999999999997,0.08,1.5,1.0,1.0,0.0,1.5
Declan Chisholm,0.5766666666666667,0.5433333333333333,0.5333333333333333,24.77,0.86,24.333333333333332,27.0,13.0,8.666666666666666,27.333333333333332
Denis Gauthier,0.5,0.49,0.5,38.39,1.14,34.0,37.0,137.0,9.0,29.0
Denis Grebeshkov,0.49,0.49333333333333335,0.49666666666666665,25.00666666666667,1.3933333333333333,24.666666666666668,21.0,24.333333333333332,14.666666666666666,34.666666666666664
Denis Gurianov,0.4585714285714286,0.4471428571428571,0.44571428571428573,66.64857142857143,5.478571428571429,65.0,32.285714285714285,38.0,9.857142857142858,17.857142857142858
Denis Malgin,0.48599999999999993,0.518,0.516,61.848,6.034000000000001,64.6,26.4,43.4,21.6,15.0
Dennis Cholowski,0.4683333333333333,0.48833333333333334,0.47333333333333333,23.645,0.9550000000000001,21.5,14.333333333333334,7.5,2.6666666666666665,17.166666666666668
Dennis Everberg,0.42,0.38,0.405,34.505,3.26,33.0,12.0,39.5,10.0,6.0
Dennis Gilbert,0.51,0.47500000000000003,0.48666666666666664,9.9,0.3016666666666667,8.833333333333334,7.333333333333333,38.833333333333336,2.3333333333333335,5.166666666666667
Dennis Rasmussen,0.5033333333333333,0.47,0.48333333333333334,40.68333333333333,4.243333333333333,44.666666666666664,14.0,39.666666666666664,12.0,7.0
Dennis Seidenberg,0.48200000000000004,0.489,0.49000000000000005,72.90299999999999,2.362,79.6,55.0,114.9,9.9,19.5
Dennis Wideman,0.48666666666666664,0.48444444444444446,0.4833333333333333,81.42444444444445,2.947777777777778,78.11111111111111,65.33333333333333,59.44444444444444,17.88888888888889,42.22222222222222
Denton Mateychuk,0.42,0.42,0.43,25.23,1.14,24.0,16.0,13.0,7.0,21.0
Derek Armstrong,0.445,0.52,0.495,20.52,1.835,22.5,6.0,44.5,3.5,5.0
Derek Boogaard,0.4666666666666666,0.43333333333333335,0.43333333333333335,14.433333333333335,1.623333333333333,13.666666666666666,5.0,57.333333333333336,3.0,4.0
Derek Dorsett,0.475,0.47800000000000004,0.483,62.547000000000004,5.401,63.1,19.2,109.8,9.8,5.8
Derek Forbort,0.503,0.496,0.499,49.55,1.577,47.5,46.3,75.9,8.4,35.2
Derek Grant,0.446,0.44699999999999995,0.449,49.78,4.579,49.1,15.3,45.8,8.9,7.4
Derek Joslin,0.472,0.47400000000000003,0.462,15.672,0.788,17.2,12.6,21.8,4.2,5.4
Derek MacKenzie,0.4290909090909091,0.48636363636363633,0.46090909090909093,44.48818181818182,3.7100000000000004,44.45454545454545,15.0,127.63636363636364,13.363636363636363,8.0
Derek Meech,0.495,0.525,0.515,19.634999999999998,1.145,21.0,15.25,23.5,3.0,8.25
Derek Morris,0.4666666666666666,0.49666666666666665,0.49,67.91666666666667,2.1300000000000003,64.33333333333333,48.333333333333336,73.0,11.5,18.833333333333332
Derek Peltier,0.48,0.445,0.475,2.885,0.095,4.0,2.0,1.5,0.5,2.0
Derek Roy,0.5085714285714286,0.5057142857142857,0.5028571428571429,93.05571428571429,9.347142857142858,94.42857142857143,37.0,21.714285714285715,32.42857142857143,32.0
Derek Ryan,0.532,0.538,0.531,57.61900000000001,6.692,57.5,20.3,28.4,25.6,20.7
Derek Smith,0.484,0.51,0.502,16.506,0.584,15.2,8.8,9.2,3.8,6.6
Derek Stepan,0.5246153846153846,0.5169230769230769,0.5230769230769231,114.10923076923078,9.631538461538462,115.61538461538461,39.23076923076923,43.53846153846154,29.615384615384617,19.076923076923077
Derek Whitmore,0.62,0.68,0.67,2.31,0.28,2.0,2.0,3.0,1.0,0.0
Derick Brassard,0.49933333333333335,0.4986666666666667,0.49600000000000005,85.554,8.071333333333333,89.6,35.0,92.73333333333333,24.266666666666666,20.6
Derrick Pouliot,0.4933333333333334,0.5355555555555556,0.5233333333333333,22.765555555555558,0.9077777777777778,22.11111111111111,17.77777777777778,23.88888888888889,7.111111111111111,14.444444444444445
Deryk Engelland,0.47181818181818175,0.4727272727272727,0.4772727272727273,58.75727272727272,1.9645454545454546,61.81818181818182,42.18181818181818,111.27272727272727,11.454545454545455,21.09090909090909
Devante Smith-Pelly,0.45625,0.4375,0.4425,61.557500000000005,5.46875,59.5,18.25,94.875,8.375,12.375
Devin Setoguchi,0.52375,0.50125,0.50375,104.0725,10.3725,103.625,46.375,92.25,19.0,24.0
Devin Shore,0.475,0.449,0.45499999999999996,44.53,5.027,41.7,17.3,52.2,13.4,9.9
Devon Toews,0.5657142857142857,0.55,0.5485714285714286,102.45714285714287,4.792857142857143,109.57142857142857,71.71428571428571,46.285714285714285,28.428571428571427,33.0
Dillon Dube,0.48500000000000004,0.505,0.5033333333333333,69.33333333333333,7.388333333333333,69.0,27.0,59.0,13.166666666666666,15.833333333333334
Dillon Heatherington,0.49,0.45,0.4775,3.8200000000000003,0.1275,3.75,1.5,7.5,0.25,1.75
Dillon Simpson,0.52,0.48,0.46,1.97,0.05,2.0,2.0,3.0,0.0,1.0
Dion Phaneuf,0.4645454545454545,0.4763636363636364,0.4690909090909091,99.86181818181818,3.7236363636363636,101.45454545454545,77.9090909090909,149.0,15.909090909090908,37.81818181818182
Dmitri Kalinin,0.47,0.49,0.49,49.26,1.9,45.0,46.0,69.0,22.0,26.0
Dmitri Samorukov,0.375,0.48000000000000004,0.44,0.735,0.105,0.5,1.5,0.0,0.0,0.0
Dmitri Voronkov,0.485,0.5,0.505,104.235,12.57,94.5,26.0,63.0,10.0,24.5
Dmitrij Jaskin,0.555,0.55125,0.55625,56.125,5.09875,54.625,20.875,91.875,12.875,6.625
Dmitry Korobov,0.5,0.44,0.43,0.0,0.0,0.0,0.0,5.0,0.0,2.0
Dmitry Kulikov,0.48625,0.49312500000000004,0.48875,58.796875,2.360625,56.9375,47.3125,90.4375,14.9375,34.4375
Dmitry Orlov,0.5069230769230769,0.5269230769230769,0.5161538461538462,80.59384615384616,3.516923076923077,80.15384615384616,58.30769230769231,94.07692307692308,28.615384615384617,40.76923076923077
Dmytro Timashov,0.245,0.385,0.365,19.099999999999998,1.285,19.0,7.5,47.5,2.5,3.5
Dominic Moore,0.4955555555555555,0.4833333333333333,0.48666666666666664,92.52555555555556,8.30888888888889,94.33333333333333,35.111111111111114,53.44444444444444,22.88888888888889,20.0
Dominic Toninato,0.47000000000000003,0.44625000000000004,0.4425,16.1575,2.0025,14.875,6.625,26.375,4.25,4.125
Dominic Turgeon,0.35,0.395,0.39,2.32,0.17,2.5,2.0,3.0,1.5,1.0
Dominik Kahun,0.4766666666666666,0.49333333333333335,0.49,82.16000000000001,7.7,89.33333333333333,26.333333333333332,10.0,20.0,15.333333333333334
Dominik Kubalik,0.462,0.45999999999999996,0.4640000000000001,106.054,11.158,106.2,40.0,70.4,15.2,18.4
Dominik Shine,0.49,0.4,0.44,4.52,0.48,5.0,2.0,14.0,3.0,4.0
Dominik Simon,0.5557142857142857,0.5257142857142857,0.5271428571428572,46.534285714285716,4.39,48.0,18.142857142857142,37.42857142857143,15.0,13.0
Dominik Uher,0.19,0.41,0.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Donald Brashear,0.45,0.45999999999999996,0.45999999999999996,29.67,2.285,30.5,8.0,80.5,13.0,16.0
Donovan Sebrango,0.43,0.53,0.53,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Doug Janik,0.52,0.495,0.5,6.532500000000001,0.215,5.0,6.0,5.25,2.25,4.5
Doug Weight,0.45999999999999996,0.4466666666666667,0.4466666666666667,38.516666666666666,3.3800000000000003,39.0,13.0,16.666666666666668,12.0,13.666666666666666
Dougie Hamilton,0.5446153846153846,0.5546153846153846,0.546923076923077,132.57153846153847,5.578461538461538,135.0,83.92307692307692,68.0,15.923076923076923,42.46153846153846
Douglas Murray,0.49500000000000005,0.4816666666666667,0.49,55.415,1.8399999999999999,54.333333333333336,47.5,148.33333333333334,10.833333333333334,24.0
Drake Batherson,0.4857142857142857,0.47285714285714286,0.47714285714285715,95.45714285714287,8.945714285714287,87.57142857142857,36.142857142857146,77.85714285714286,19.714285714285715,21.571428571428573
Drake Caggiula,0.4275,0.46375,0.4575,43.32,4.7749999999999995,45.25,15.25,66.875,10.5,10.0
Drake Rymsha,0.23,0.26,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drayson Bowman,0.4383333333333333,0.4666666666666666,0.4583333333333333,40.74833333333333,3.5716666666666668,40.5,19.166666666666668,32.166666666666664,9.0,5.0
Drew Bagnall,0.22,0.38,0.33,0.57,0.02,1.0,1.0,0.0,0.0,0.0
Drew Doughty,0.5241176470588236,0.538235294117647,0.5329411764705883,85.95176470588235,3.631764705882353,84.94117647058823,68.58823529411765,98.11764705882354,12.941176470588236,47.529411764705884
Drew Helleson,0.4,0.445,0.425,24.509999999999998,0.995,23.0,22.0,36.5,5.5,15.5
Drew Larman,0.78,0.77,0.78,4.88,0.46,5.0,2.0,3.0,0.0,0.0
